# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "-t" "gene" "-g" "ID" "-a" "reference/annotation/NK01067.gff" "-o" "results/counts_SRR35308233.txt" "results/alignment/SRR35308233.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/SRR35308233.sorted.bam
gene-M8Y62_02190	CP097651.1	451417	451989	+	573	2055
gene-M8Y62_02195	CP097651.1	451993	452811	+	819	2661
gene-M8Y62_02200	CP097651.1	452808	453065	+	258	295
gene-M8Y62_02205	CP097651.1	453041	453595	-	555	569
gene-M8Y62_02210	CP097651.1	454066	455605	+	1540	16307
gene-M8Y62_02215	CP097651.1	455804	458704	+	2901	25372
gene-M8Y62_02220	CP097651.1	458806	458921	+	116	103
gene-M8Y62_02225	CP097651.1	458936	459011	+	76	21
gene-M8Y62_02230	CP097651.1	459050	459165	+	116	22
gene-M8Y62_02235	CP097651.1	459574	459795	-	222	108
gene-M8Y62_02240	CP097651.1	460088	463198	-	3111	527
gene-M8Y62_02245	CP097651.1	463211	464350	-	1140	73
gene-M8Y62_02250	CP097651.1	464729	465382	+	654	22
gene-M8Y62_02255	CP097651.1	465467	465763	-	297	413
gene-M8Y62_02265	CP097651.1	467111	467992	-	882	906
gene-M8Y62_02270	CP097651.1	468004	469455	-	1452	363
gene-M8Y62_02275	CP097651.1	469445	469687	-	243	69
gene-M8Y62_02280	CP097651.1	469798	471147	-	1350	3723
gene-M8Y62_02285	CP097651.1	471158	471625	-	468	1044
gene-M8Y62_02290	CP097651.1	471648	472100	-	453	1033
gene-M8Y62_02295	CP097651.1	472324	472932	-	609	3069
gene-M8Y62_02300	CP097651.1	472932	473933	-	1002	353
gene-M8Y62_02305	CP097651.1	474162	474353	+	192	90
gene-M8Y62_02310	CP097651.1	474433	476373	+	1941	1201
gene-M8Y62_02315	CP097651.1	476679	477722	+	1044	2757
gene-M8Y62_02320	CP097651.1	477793	478785	+	993	1172
gene-M8Y62_02325	CP097651.1	478785	479273	+	489	312
gene-M8Y62_02330	CP097651.1	479281	479862	+	582	507
gene-M8Y62_02335	CP097651.1	479865	481334	+	1470	2416
gene-M8Y62_02340	CP097651.1	481372	485169	+	3798	3602
gene-M8Y62_02345	CP097651.1	485258	486703	+	1446	4468
gene-M8Y62_02350	CP097651.1	486739	487668	-	930	616
gene-M8Y62_02355	CP097651.1	487800	488003	+	204	79
gene-M8Y62_02360	CP097651.1	488011	488943	+	933	428
gene-M8Y62_02365	CP097651.1	488949	490916	+	1968	712
gene-M8Y62_02370	CP097651.1	490996	491271	+	276	89
gene-M8Y62_02375	CP097651.1	491322	491588	-	267	1896
gene-M8Y62_02380	CP097651.1	491687	491950	-	264	1862
gene-M8Y62_02385	CP097651.1	492326	492796	-	471	677
gene-M8Y62_02390	CP097651.1	493211	494149	+	939	2673
gene-M8Y62_02395	CP097651.1	494280	494909	+	630	112
gene-M8Y62_02400	CP097651.1	494896	495561	+	666	176
gene-M8Y62_02405	CP097651.1	495773	497041	+	1269	52
gene-M8Y62_02410	CP097651.1	497074	497973	+	900	62
gene-M8Y62_02415	CP097651.1	497973	498590	+	618	76
gene-M8Y62_02420	CP097651.1	498732	498983	+	252	10
gene-M8Y62_02425	CP097651.1	498999	500771	+	1773	74
gene-M8Y62_02430	CP097651.1	500787	502088	+	1302	47
gene-M8Y62_02435	CP097651.1	502148	502858	+	711	80
gene-M8Y62_02440	CP097651.1	502883	503941	-	1059	865
gene-M8Y62_02445	CP097651.1	504029	505396	-	1368	1175
gene-M8Y62_02450	CP097651.1	505570	505968	-	399	4041
gene-M8Y62_02455	CP097651.1	506159	507286	+	1128	772
gene-M8Y62_02460	CP097651.1	507552	507980	+	429	21460
gene-M8Y62_02465	CP097651.1	507996	508388	+	393	12621
gene-M8Y62_02470	CP097651.1	508446	508730	+	285	103
gene-M8Y62_02475	CP097651.1	508700	509338	+	639	3825
gene-M8Y62_02480	CP097651.1	509342	509836	+	495	1843
gene-M8Y62_02485	CP097651.1	509961	510665	+	705	384
gene-M8Y62_02490	CP097651.1	510720	512138	-	1419	1383
gene-M8Y62_02495	CP097651.1	512148	516608	-	4461	2819
gene-M8Y62_02500	CP097651.1	517282	518214	+	933	232
gene-M8Y62_02505	CP097651.1	518266	519549	-	1284	133
gene-M8Y62_02510	CP097651.1	519635	520651	-	1017	272
gene-M8Y62_02515	CP097651.1	520948	522012	+	1065	2012
gene-M8Y62_02520	CP097651.1	522159	524498	+	2340	1936
gene-M8Y62_02525	CP097651.1	524732	525385	+	654	520
gene-M8Y62_02530	CP097651.1	525382	526107	+	726	662
gene-M8Y62_02535	CP097651.1	526171	526443	-	273	227
gene-M8Y62_02540	CP097651.1	526440	527294	-	855	1068
gene-M8Y62_02545	CP097651.1	527340	527828	-	489	1417
gene-M8Y62_02550	CP097651.1	527899	528186	-	288	774
gene-M8Y62_02555	CP097651.1	528209	529642	-	1434	3465
gene-M8Y62_02560	CP097651.1	529690	530415	-	726	1042
gene-M8Y62_02565	CP097651.1	530422	530967	-	546	935
gene-M8Y62_02570	CP097651.1	530936	531511	-	576	769
gene-M8Y62_02575	CP097651.1	531508	532074	-	567	1283
gene-M8Y62_02580	CP097651.1	532089	533075	-	987	739
gene-M8Y62_02585	CP097651.1	533090	534067	-	978	1376
gene-M8Y62_02590	CP097651.1	534277	535089	+	813	2444
gene-M8Y62_02595	CP097651.1	535097	535879	+	783	1366
gene-M8Y62_02600	CP097651.1	535884	536435	+	552	1264
gene-M8Y62_02605	CP097651.1	536454	537089	+	636	2438
gene-M8Y62_02610	CP097651.1	537089	537379	+	291	323
gene-M8Y62_02615	CP097651.1	537516	537770	+	255	369
gene-M8Y62_02620	CP097651.1	537824	539083	+	1260	1015
gene-M8Y62_02625	CP097651.1	539139	539411	-	273	89
gene-M8Y62_02630	CP097651.1	539609	540580	-	972	1266
gene-M8Y62_02635	CP097651.1	540841	541152	+	312	15080
gene-M8Y62_02640	CP097651.1	541173	541430	+	258	17219
gene-M8Y62_02645	CP097651.1	541524	542489	+	966	3017
gene-M8Y62_02650	CP097651.1	542505	543683	+	1179	9959
gene-M8Y62_02655	CP097651.1	543735	545168	-	1434	608
gene-M8Y62_02660	CP097651.1	545404	545880	+	477	4296
gene-M8Y62_02665	CP097651.1	546033	546326	-	294	3836
gene-M8Y62_02670	CP097651.1	546450	547079	+	630	6792
gene-M8Y62_02675	CP097651.1	547179	549113	+	1935	23466
gene-M8Y62_02680	CP097651.1	549207	550055	+	849	957
gene-M8Y62_02685	CP097651.1	550048	551385	+	1338	1313
gene-M8Y62_02690	CP097651.1	551615	551944	+	330	11576
gene-M8Y62_02695	CP097651.1	551954	552040	+	87	26
gene-M8Y62_02700	CP097651.1	552338	552586	+	249	46
gene-M8Y62_02705	CP097651.1	552628	553179	-	552	182
gene-M8Y62_02710	CP097651.1	553521	554150	-	630	46
gene-M8Y62_02715	CP097651.1	554319	555662	-	1344	1530
gene-M8Y62_02720	CP097651.1	555970	556046	+	77	911
gene-M8Y62_02725	CP097651.1	556255	556707	+	453	9461
gene-M8Y62_02730	CP097651.1	556735	558222	+	1488	20002
gene-M8Y62_02735	CP097651.1	558247	560937	+	2691	74173
gene-M8Y62_02740	CP097651.1	561040	561441	+	402	4390
gene-M8Y62_02745	CP097651.1	561441	562385	+	945	5032
gene-M8Y62_02750	CP097651.1	562534	562803	+	270	8068
gene-M8Y62_02760	CP097651.1	565291	566175	+	885	28116
gene-M8Y62_02765	CP097651.1	566280	566360	+	81	631
gene-M8Y62_02770	CP097651.1	566353	568284	+	1932	42983
gene-M8Y62_02775	CP097651.1	568429	569673	+	1245	333
gene-M8Y62_02780	CP097651.1	569718	570725	-	1008	195
gene-M8Y62_02785	CP097651.1	570869	571747	-	879	463
gene-M8Y62_02790	CP097651.1	571753	572748	-	996	454
gene-M8Y62_02795	CP097651.1	572970	573494	+	525	3357
gene-M8Y62_02800	CP097651.1	573488	573991	+	504	2928
gene-M8Y62_02805	CP097651.1	573978	574268	-	291	291
gene-M8Y62_02810	CP097651.1	574318	574761	+	444	1164
gene-M8Y62_02815	CP097651.1	574723	575259	-	537	753
gene-M8Y62_02820	CP097651.1	575388	576035	+	648	867
gene-M8Y62_02825	CP097651.1	576111	577151	+	1041	702
gene-M8Y62_02830	CP097651.1	577273	577848	-	576	849
gene-M8Y62_02835	CP097651.1	577858	578448	-	591	314
gene-M8Y62_02840	CP097651.1	578474	578860	-	387	34
gene-M8Y62_02845	CP097651.1	578818	580926	-	2109	1212
gene-M8Y62_02850	CP097651.1	580990	581853	+	864	318
gene-M8Y62_02855	CP097651.1	581968	582858	+	891	282
gene-M8Y62_02860	CP097651.1	582893	583666	-	774	223
gene-M8Y62_02865	CP097651.1	583777	584820	-	1044	177
gene-M8Y62_02870	CP097651.1	584870	586252	-	1383	350
gene-M8Y62_02875	CP097651.1	586258	586542	-	285	50
gene-M8Y62_02880	CP097651.1	586569	587036	-	468	39
gene-M8Y62_02885	CP097651.1	587051	588322	-	1272	210
gene-M8Y62_02890	CP097651.1	588499	589314	-	816	63
gene-M8Y62_02895	CP097651.1	589325	590737	-	1413	34
gene-M8Y62_02900	CP097651.1	590748	591662	-	915	32
gene-M8Y62_02905	CP097651.1	591687	592541	-	855	41
gene-M8Y62_02910	CP097651.1	592892	593695	+	804	264
gene-M8Y62_02915	CP097651.1	593695	594645	+	951	189
gene-M8Y62_02920	CP097651.1	594700	596271	-	1572	538
gene-M8Y62_02925	CP097651.1	596664	597995	+	1332	283
gene-M8Y62_02930	CP097651.1	598022	598792	+	771	465
gene-M8Y62_02935	CP097651.1	598819	599709	+	891	696
gene-M8Y62_02940	CP097651.1	599774	600919	+	1146	794
gene-M8Y62_02945	CP097651.1	600952	601334	+	383	710727
gene-M8Y62_02950	CP097651.1	601796	602260	-	465	43
gene-M8Y62_02955	CP097651.1	602566	602976	+	411	69
gene-M8Y62_02960	CP097651.1	603050	603217	-	168	437
gene-M8Y62_02965	CP097651.1	603242	603943	-	702	36
gene-M8Y62_02970	CP097651.1	604048	604944	+	897	980
gene-M8Y62_02975	CP097651.1	604986	605354	-	369	3449
gene-M8Y62_02980	CP097651.1	605481	606467	-	987	341
gene-M8Y62_02985	CP097651.1	606548	606940	-	393	160
gene-M8Y62_02990	CP097651.1	607286	607582	-	297	673
gene-M8Y62_02995	CP097651.1	607579	607977	-	399	1473
gene-M8Y62_03000	CP097651.1	607980	608285	-	306	3410
gene-M8Y62_03005	CP097651.1	608331	608699	-	369	6575
gene-M8Y62_03010	CP097651.1	608849	609226	-	378	1128
gene-M8Y62_03015	CP097651.1	609235	609897	-	663	3286
gene-M8Y62_03020	CP097651.1	610226	611002	-	777	2159
gene-M8Y62_03025	CP097651.1	611130	612431	-	1302	1187
gene-M8Y62_03030	CP097651.1	612912	614324	+	1413	2844
gene-M8Y62_03035	CP097651.1	614343	615830	+	1488	1711
gene-M8Y62_03040	CP097651.1	615960	616514	+	555	399
gene-M8Y62_03045	CP097651.1	616530	617777	-	1248	1042
gene-M8Y62_03050	CP097651.1	618044	619015	-	972	566
gene-M8Y62_03055	CP097651.1	619287	620276	-	990	409
gene-M8Y62_03060	CP097651.1	620350	620850	-	501	46
gene-M8Y62_03065	CP097651.1	620870	621472	-	603	171
gene-M8Y62_03070	CP097651.1	621516	622223	+	708	247
gene-M8Y62_03075	CP097651.1	622309	623439	+	1131	495
gene-M8Y62_03080	CP097651.1	623548	625569	-	2022	912
gene-M8Y62_03085	CP097651.1	625753	627351	-	1599	169
gene-M8Y62_03090	CP097651.1	627389	628360	-	972	119
gene-M8Y62_03095	CP097651.1	628579	630066	+	1488	87
gene-M8Y62_03100	CP097651.1	630063	631097	+	1035	32
gene-M8Y62_03105	CP097651.1	631098	632096	+	999	58
gene-M8Y62_03110	CP097651.1	632098	633099	+	1002	143
gene-M8Y62_03115	CP097651.1	633111	633998	+	888	270
gene-M8Y62_03120	CP097651.1	633995	634291	+	297	98
gene-M8Y62_03125	CP097651.1	634338	635717	-	1380	681
gene-M8Y62_03130	CP097651.1	635975	636529	-	555	314
gene-M8Y62_03135	CP097651.1	636766	637542	+	777	208
gene-M8Y62_03140	CP097651.1	637698	639347	-	1650	644
gene-M8Y62_03145	CP097651.1	639423	640844	-	1422	788
gene-M8Y62_03150	CP097651.1	640855	641487	-	633	415
gene-M8Y62_03155	CP097651.1	641498	642568	-	1071	1255
gene-M8Y62_03160	CP097651.1	642724	642909	-	186	13
gene-M8Y62_03165	CP097651.1	643179	644276	+	1098	1960
gene-M8Y62_03170	CP097651.1	644378	646303	+	1926	532
gene-M8Y62_03175	CP097651.1	646281	646811	-	531	44
gene-M8Y62_03180	CP097651.1	646812	647165	-	354	13
gene-M8Y62_03185	CP097651.1	647186	648349	-	1164	165
gene-M8Y62_03190	CP097651.1	648371	648799	-	429	49
gene-M8Y62_03195	CP097651.1	649213	650880	+	1668	94
gene-M8Y62_03200	CP097651.1	650893	651477	+	585	21
gene-M8Y62_03205	CP097651.1	651480	651905	+	426	11
gene-M8Y62_03210	CP097651.1	651918	653741	+	1824	73
gene-M8Y62_03215	CP097651.1	653795	654598	+	804	31
gene-M8Y62_03220	CP097651.1	654650	654955	-	306	42
gene-M8Y62_03225	CP097651.1	654982	655557	-	576	12
gene-M8Y62_03230	CP097651.1	655798	656460	+	663	118
gene-M8Y62_03235	CP097651.1	656551	659793	-	3243	4425
gene-M8Y62_03240	CP097651.1	659798	660412	-	615	1479
gene-M8Y62_03245	CP097651.1	660714	661079	+	366	124
gene-M8Y62_03250	CP097651.1	661148	661420	-	273	455
gene-M8Y62_03255	CP097651.1	661537	663024	-	1488	9181
gene-M8Y62_03260	CP097651.1	663865	663940	-	76	92
gene-M8Y62_03265	CP097651.1	664065	664571	+	507	346
gene-M8Y62_03270	CP097651.1	664671	666512	-	1842	6023
gene-M8Y62_03275	CP097651.1	666731	668476	-	1746	2396
gene-M8Y62_03280	CP097651.1	668588	668803	-	216	4513
gene-M8Y62_03285	CP097651.1	669041	670054	+	1014	429
gene-M8Y62_03290	CP097651.1	670099	671706	-	1608	145
gene-M8Y62_03295	CP097651.1	671860	672477	-	618	277
gene-M8Y62_03300	CP097651.1	672486	673160	-	675	129
gene-M8Y62_03305	CP097651.1	673162	673638	-	477	98
gene-M8Y62_03310	CP097651.1	673648	675351	-	1704	540
gene-M8Y62_03315	CP097651.1	675344	675664	-	321	47
gene-M8Y62_03320	CP097651.1	675674	675976	-	303	48
gene-M8Y62_03325	CP097651.1	675986	676810	-	825	146
gene-M8Y62_03330	CP097651.1	676782	676946	+	165	0
gene-M8Y62_03335	CP097651.1	676957	677076	-	120	14
gene-M8Y62_03340	CP097651.1	677208	677825	-	618	695
gene-M8Y62_03345	CP097651.1	677933	678316	+	384	325
gene-M8Y62_03350	CP097651.1	678515	679336	+	822	1105
gene-M8Y62_03355	CP097651.1	679348	680589	-	1242	1430
gene-M8Y62_03360	CP097651.1	680651	681271	-	621	2919
gene-M8Y62_03365	CP097651.1	681486	682784	+	1299	384
gene-M8Y62_03370	CP097651.1	682805	685642	+	2838	1189
gene-M8Y62_03375	CP097651.1	685701	687134	+	1434	2439
gene-M8Y62_03380	CP097651.1	687212	687361	-	150	7
gene-M8Y62_03385	CP097651.1	687353	687550	+	198	7986
gene-M8Y62_03390	CP097651.1	687586	687858	-	273	1286
gene-M8Y62_03395	CP097651.1	688236	688889	+	654	2113
gene-M8Y62_03400	CP097651.1	688951	689721	-	771	1214
gene-M8Y62_03405	CP097651.1	689908	690699	+	792	604
gene-M8Y62_03410	CP097651.1	690744	691904	-	1161	2816
gene-M8Y62_03415	CP097651.1	691910	692581	-	672	3933
gene-M8Y62_03420	CP097651.1	692749	694218	-	1470	4067
gene-M8Y62_03425	CP097651.1	694415	695047	+	633	1384
gene-M8Y62_03430	CP097651.1	695044	695466	+	423	519
gene-M8Y62_03435	CP097651.1	695491	696318	+	828	2852
gene-M8Y62_03440	CP097651.1	696318	696893	+	576	607
gene-M8Y62_03445	CP097651.1	696924	698819	+	1896	8246
gene-M8Y62_03450	CP097651.1	698893	699207	-	315	3395
gene-M8Y62_03460	CP097651.1	699976	701325	-	1350	76
gene-M8Y62_03465	CP097651.1	701322	701981	-	660	135
gene-M8Y62_03470	CP097651.1	702132	702527	+	396	175
gene-M8Y62_03475	CP097651.1	702605	703474	+	870	150
gene-M8Y62_03480	CP097651.1	703596	705854	+	2259	3883
gene-M8Y62_03485	CP097651.1	706046	706783	+	738	2916
gene-M8Y62_03490	CP097651.1	706867	708279	+	1413	1442
gene-M8Y62_03500	CP097651.1	710644	711171	+	528	285
gene-M8Y62_03505	CP097651.1	711207	712034	-	828	378
gene-M8Y62_03510	CP097651.1	712180	713343	-	1164	507
gene-M8Y62_03515	CP097651.1	713540	714439	+	900	246
gene-M8Y62_03520	CP097651.1	714489	715148	-	660	4734
gene-M8Y62_03525	CP097651.1	715280	716467	-	1188	324
gene-M8Y62_03530	CP097651.1	716718	717449	+	732	3904
gene-M8Y62_03535	CP097651.1	717456	717881	+	426	825
gene-M8Y62_03540	CP097651.1	718086	719504	+	1419	223
gene-M8Y62_03545	CP097651.1	719518	721041	+	1524	324
gene-M8Y62_03550	CP097651.1	721148	721642	+	495	450
gene-M8Y62_03555	CP097651.1	721764	722651	+	888	413
gene-M8Y62_03560	CP097651.1	722730	723017	+	288	89
gene-M8Y62_03565	CP097651.1	723090	723956	-	867	1527
gene-M8Y62_03570	CP097651.1	724004	724564	-	561	696
gene-M8Y62_03575	CP097651.1	724585	724707	+	123	8
gene-M8Y62_03580	CP097651.1	724784	726649	+	1866	5312
gene-M8Y62_03585	CP097651.1	726795	727976	+	1182	2199
gene-M8Y62_03590	CP097651.1	728153	728341	-	189	109
gene-M8Y62_03595	CP097651.1	728541	728885	-	345	105
gene-M8Y62_03600	CP097651.1	728972	729574	-	603	164
gene-M8Y62_03605	CP097651.1	729672	730583	+	912	170
gene-M8Y62_03610	CP097651.1	730584	731732	-	1149	55
gene-M8Y62_03615	CP097651.1	731743	733119	-	1377	100
gene-M8Y62_03620	CP097651.1	733763	734056	+	294	193
gene-M8Y62_03625	CP097651.1	734053	734538	+	486	166
gene-M8Y62_03630	CP097651.1	735242	735835	+	594	480
gene-M8Y62_03640	CP097651.1	736645	736720	-	76	62
gene-M8Y62_03645	CP097651.1	736826	737539	-	714	259
gene-M8Y62_03650	CP097651.1	737959	740097	+	2139	403
gene-M8Y62_03655	CP097651.1	740141	741394	-	1254	239
gene-M8Y62_03660	CP097651.1	741586	742668	-	1083	585
gene-M8Y62_03665	CP097651.1	742718	742993	-	276	169
gene-M8Y62_03670	CP097651.1	743022	744080	-	1059	532
gene-M8Y62_03675	CP097651.1	744217	744936	+	720	422
gene-M8Y62_03680	CP097651.1	744936	745262	+	327	547
gene-M8Y62_03685	CP097651.1	745313	746032	+	720	1203
gene-M8Y62_03690	CP097651.1	746079	747326	-	1248	207
gene-M8Y62_03695	CP097651.1	747331	748140	-	810	79
gene-M8Y62_03700	CP097651.1	748200	749246	-	1047	214
gene-M8Y62_03705	CP097651.1	749539	750678	-	1140	991
gene-M8Y62_03710	CP097651.1	750671	751264	-	594	548
gene-M8Y62_03715	CP097651.1	751277	751567	-	291	282
gene-M8Y62_03720	CP097651.1	751564	752130	-	567	550
gene-M8Y62_03725	CP097651.1	752151	752852	-	702	643
gene-M8Y62_03730	CP097651.1	752869	753849	+	981	12
gene-M8Y62_03735	CP097651.1	754198	754851	+	654	108
gene-M8Y62_03740	CP097651.1	754904	755320	-	417	267
gene-M8Y62_03745	CP097651.1	755320	755883	-	564	980
gene-M8Y62_03750	CP097651.1	756058	757008	-	951	1106
gene-M8Y62_03755	CP097651.1	757029	757760	-	732	519
gene-M8Y62_03760	CP097651.1	757852	758559	-	708	258
gene-M8Y62_03765	CP097651.1	758654	759154	-	501	136
gene-M8Y62_03770	CP097651.1	759232	760626	-	1395	2052
gene-M8Y62_03775	CP097651.1	761011	762165	-	1155	909
gene-M8Y62_03780	CP097651.1	762867	762998	+	132	55
gene-M8Y62_03785	CP097651.1	763007	764983	+	1977	2826
gene-M8Y62_03790	CP097651.1	765217	766137	+	921	630
gene-M8Y62_03805	CP097651.1	766598	767356	-	759	2400
gene-M8Y62_03810	CP097651.1	767635	769626	+	1992	8261
gene-M8Y62_03815	CP097651.1	770010	771038	+	1029	4763
gene-M8Y62_03820	CP097651.1	771078	772241	+	1164	11641
gene-M8Y62_03825	CP097651.1	772339	773418	+	1080	16036
gene-M8Y62_03830	CP097651.1	773609	774466	+	858	1701
gene-M8Y62_03835	CP097651.1	774618	775253	+	636	564
gene-M8Y62_03840	CP097651.1	775343	776110	+	768	15980
gene-M8Y62_03845	CP097651.1	776164	777057	-	894	1612
gene-M8Y62_03850	CP097651.1	777225	777884	+	660	815
gene-M8Y62_03855	CP097651.1	778154	779386	+	1233	1612
gene-M8Y62_03860	CP097651.1	779470	780066	-	597	1915
gene-M8Y62_03865	CP097651.1	780165	780348	-	184	23402
gene-M8Y62_03870	CP097651.1	780390	780719	-	330	8807
gene-M8Y62_03875	CP097651.1	780886	781464	+	579	1122
gene-M8Y62_03880	CP097651.1	781488	782804	+	1317	3097
gene-M8Y62_03885	CP097651.1	782801	783979	+	1179	1107
gene-M8Y62_03890	CP097651.1	783990	785192	+	1203	1750
gene-M8Y62_03895	CP097651.1	785615	786709	+	1095	2419
gene-M8Y62_03900	CP097651.1	786734	787123	+	390	1144
gene-M8Y62_03905	CP097651.1	787330	790203	+	2874	9330
gene-M8Y62_03910	CP097651.1	790266	791009	+	744	721
gene-M8Y62_03915	CP097651.1	791130	791633	-	504	107
gene-M8Y62_03920	CP097651.1	791623	792234	-	612	65
gene-M8Y62_03925	CP097651.1	792236	794245	-	2010	147
gene-M8Y62_03930	CP097651.1	794295	794654	-	360	594
gene-M8Y62_03935	CP097651.1	794779	796212	-	1434	462
gene-M8Y62_03940	CP097651.1	796331	797059	-	729	456
gene-M8Y62_03945	CP097651.1	797109	797420	+	312	63
gene-M8Y62_03950	CP097651.1	797584	798243	+	660	1555
gene-M8Y62_03955	CP097651.1	798342	799325	-	984	482
gene-M8Y62_03960	CP097651.1	799571	799837	+	267	890
gene-M8Y62_03965	CP097651.1	799818	800228	+	411	410
gene-M8Y62_03970	CP097651.1	800235	800756	-	522	1020
gene-M8Y62_03975	CP097651.1	800857	801753	+	897	1715
gene-M8Y62_03980	CP097651.1	801776	802489	+	714	1797
gene-M8Y62_03985	CP097651.1	802495	804228	+	1734	2959
gene-M8Y62_03990	CP097651.1	804314	805412	+	1099	2993
gene-M8Y62_03995	CP097651.1	805422	806939	+	1518	5034
gene-M8Y62_04000	CP097651.1	807174	807728	-	555	903
gene-M8Y62_04005	CP097651.1	808045	808758	+	714	1015
gene-M8Y62_04010	CP097651.1	808839	808912	+	74	334
gene-M8Y62_04015	CP097651.1	809080	810468	-	1389	816
gene-M8Y62_04020	CP097651.1	810598	811527	+	930	444
gene-M8Y62_04025	CP097651.1	811891	812694	-	804	103
gene-M8Y62_04030	CP097651.1	812727	813746	-	1020	82
gene-M8Y62_04035	CP097651.1	813767	814324	-	558	35
gene-M8Y62_04040	CP097651.1	814333	814641	-	309	12
gene-M8Y62_04045	CP097651.1	814780	815679	+	900	114
gene-M8Y62_04050	CP097651.1	815847	816050	-	204	45
gene-M8Y62_04055	CP097651.1	816129	816701	-	573	392
gene-M8Y62_04060	CP097651.1	816732	817025	-	294	875
gene-M8Y62_04065	CP097651.1	817244	817573	+	330	20
gene-M8Y62_04070	CP097651.1	817625	818917	+	1293	69
gene-M8Y62_04075	CP097651.1	818927	819349	+	423	56
gene-M8Y62_04080	CP097651.1	819822	821375	+	1554	782
gene-M8Y62_04085	CP097651.1	821560	821859	+	300	1421
gene-M8Y62_04090	CP097651.1	822124	823572	-	1449	756
gene-M8Y62_04095	CP097651.1	823569	825506	-	1938	845
gene-M8Y62_04100	CP097651.1	825519	826544	-	1026	238
gene-M8Y62_04105	CP097651.1	826551	826823	-	273	119
gene-M8Y62_04110	CP097651.1	827029	827259	+	231	549
gene-M8Y62_04115	CP097651.1	827271	827543	+	273	396
gene-M8Y62_04120	CP097651.1	827586	828998	-	1413	339
gene-M8Y62_04125	CP097651.1	828995	829900	-	906	205
gene-M8Y62_04130	CP097651.1	829918	830403	-	486	62
gene-M8Y62_04135	CP097651.1	830431	830958	-	528	55
gene-M8Y62_04140	CP097651.1	830969	833581	-	2613	258
gene-M8Y62_04145	CP097651.1	833663	834388	-	726	187
gene-M8Y62_04150	CP097651.1	834417	834953	-	537	150
gene-M8Y62_04155	CP097651.1	835024	835572	-	549	3453
gene-M8Y62_04160	CP097651.1	836052	836660	-	609	221
gene-M8Y62_04165	CP097651.1	837126	837731	-	606	249
gene-M8Y62_04170	CP097651.1	837882	838148	-	267	295
gene-M8Y62_04175	CP097651.1	838948	839904	+	957	206
gene-M8Y62_04180	CP097651.1	839901	840407	-	507	174
gene-M8Y62_04185	CP097651.1	840489	841385	+	897	147
gene-M8Y62_04190	CP097651.1	841481	841690	-	210	2904
gene-M8Y62_04195	CP097651.1	842396	843004	+	609	2856
gene-M8Y62_04200	CP097651.1	843100	843801	+	702	236
gene-M8Y62_04205	CP097651.1	843813	846299	+	2487	980
gene-M8Y62_04210	CP097651.1	846290	847285	+	996	804
gene-M8Y62_04215	CP097651.1	847299	847934	+	636	458
gene-M8Y62_04220	CP097651.1	847969	848685	-	717	252
gene-M8Y62_04225	CP097651.1	848829	849401	-	573	111
gene-M8Y62_04230	CP097651.1	849419	850123	-	705	153
gene-M8Y62_04235	CP097651.1	850506	851384	-	879	169
gene-M8Y62_04240	CP097651.1	851503	852732	-	1230	309
gene-M8Y62_04245	CP097651.1	852856	853317	-	462	112
gene-M8Y62_04250	CP097651.1	853420	854289	+	870	486
gene-M8Y62_04255	CP097651.1	854408	855586	+	1179	563
gene-M8Y62_04260	CP097651.1	855836	856531	+	696	278
gene-M8Y62_04265	CP097651.1	856667	857842	-	1176	335
gene-M8Y62_04270	CP097651.1	858328	859089	+	762	63
gene-M8Y62_04275	CP097651.1	859385	860806	+	1422	79
gene-M8Y62_04280	CP097651.1	860803	861798	-	996	780
gene-M8Y62_04285	CP097651.1	861893	862027	+	135	0
gene-M8Y62_04290	CP097651.1	862040	863281	+	1242	38
gene-M8Y62_04295	CP097651.1	863301	864734	+	1434	108
gene-M8Y62_04300	CP097651.1	864857	866200	+	1344	19
gene-M8Y62_04305	CP097651.1	866260	867546	-	1287	434
gene-M8Y62_04310	CP097651.1	867563	868690	-	1128	94
gene-M8Y62_04315	CP097651.1	868703	869605	-	903	45
gene-M8Y62_04320	CP097651.1	869598	870488	-	891	32
gene-M8Y62_04325	CP097651.1	870940	871266	-	327	183
gene-M8Y62_04330	CP097651.1	871406	872119	+	714	230
gene-M8Y62_04335	CP097651.1	872085	873011	-	927	228
gene-M8Y62_04340	CP097651.1	873148	874410	+	1263	9830
gene-M8Y62_04345	CP097651.1	874403	875404	-	1002	1667
gene-M8Y62_04350	CP097651.1	875704	877041	+	1338	636
gene-M8Y62_04355	CP097651.1	877049	878476	+	1428	762
gene-M8Y62_04360	CP097651.1	878544	879317	+	774	580
gene-M8Y62_04365	CP097651.1	879314	879793	+	480	173
